video_id,frame_timestamp,x1,y1,x2,y2,action_id,person_id
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,6,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,1,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,19,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,17,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,10,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,12,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,14,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,24,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,6,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,1,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,19,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,17,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,10,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,12,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,14,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,24,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,6,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,1,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,19,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,17,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,10,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,12,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,14,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,24,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,6,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,1,2
1_clip_002,152,0.911719,0.001153,0.998383,0.290639,19,2
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,17,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,10,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,12,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,14,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,24,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,6,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,1,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,19,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,17,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,10,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,12,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,14,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,24,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,6,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,1,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,19,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,17,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,10,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,12,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,14,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,24,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,6,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,1,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,19,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,17,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,10,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,12,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,14,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,24,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,6,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,1,3
1_clip_002,152,0.349172,-0.000139,0.411141,0.147389,19,3
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,17,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,10,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,12,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,14,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,24,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,6,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,1,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,19,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,17,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,10,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,12,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,14,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,24,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,6,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,1,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,19,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,17,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,10,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,12,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,14,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,24,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,6,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,1,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,19,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,17,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,10,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,12,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,14,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,24,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,6,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,1,4
1_clip_002,152,0.149477,0.356681,0.298898,0.771639,19,4
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,17,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,10,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,12,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,14,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,24,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,6,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,1,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,19,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,17,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,10,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,12,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,14,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,24,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,6,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,1,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,19,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,17,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,10,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,12,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,14,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,24,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,6,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,1,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,19,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,17,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,10,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,12,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,14,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,24,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,6,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,1,5
1_clip_002,152,0.532406,-0.000028,0.608414,0.135236,19,5
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,17,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,10,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,12,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,14,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,24,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,6,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,1,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,19,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,17,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,10,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,12,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,14,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,24,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,6,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,1,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,19,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,17,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,10,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,12,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,14,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,24,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,6,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,1,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,19,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,17,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,10,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,12,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,14,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,24,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,6,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,1,6
1_clip_002,152,0.796109,0.000833,0.838898,0.250667,19,6
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,17,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,10,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,12,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,14,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,24,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,6,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,1,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,19,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,17,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,10,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,12,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,14,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,24,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,6,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,1,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,19,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,17,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,10,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,12,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,14,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,24,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,6,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,1,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,19,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,17,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,10,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,12,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,14,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,24,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,6,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,1,1
1_clip_003,212,0.024867,0.675569,0.110820,0.997944,19,1
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,17,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,10,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,12,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,14,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,24,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,6,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,1,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,19,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,17,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,10,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,12,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,14,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,24,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,6,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,1,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,19,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,17,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,10,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,12,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,14,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,24,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,6,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,1,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,19,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,17,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,10,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,12,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,14,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,24,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,6,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,1,2
1_clip_003,212,0.146750,0.358028,0.293875,0.770361,19,2
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,17,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,10,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,12,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,14,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,24,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,6,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,1,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,19,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,17,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,10,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,12,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,14,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,24,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,6,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,1,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,19,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,17,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,10,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,12,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,14,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,24,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,6,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,1,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,19,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,17,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,10,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,12,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,14,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,24,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,6,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,1,3
1_clip_003,212,0.912727,0.001444,0.997227,0.290986,19,3
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,17,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,10,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,12,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,14,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,24,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,6,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,1,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,19,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,17,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,10,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,12,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,14,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,24,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,6,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,1,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,19,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,17,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,10,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,12,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,14,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,24,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,6,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,1,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,19,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,17,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,10,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,12,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,14,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,24,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,6,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,1,4
1_clip_003,212,0.637031,0.158458,0.722078,0.564389,19,4
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,17,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,10,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,12,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,14,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,24,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,6,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,1,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,19,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,17,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,10,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,12,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,14,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,24,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,6,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,1,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,19,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,17,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,10,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,12,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,14,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,24,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,6,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,1,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,19,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,17,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,10,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,12,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,14,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,24,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,6,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,1,5
1_clip_003,212,0.320211,0.282500,0.446453,0.659569,19,5
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,17,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,10,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,12,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,14,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,24,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,6,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,1,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,19,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,17,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,10,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,12,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,14,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,24,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,6,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,1,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,19,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,17,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,10,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,12,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,14,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,24,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,6,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,1,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,19,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,17,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,10,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,12,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,14,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,24,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,6,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,1,6
1_clip_003,212,0.797977,0.000458,0.855008,0.248708,19,6
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,17,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,10,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,12,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,14,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,24,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,6,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,1,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,19,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,17,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,10,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,12,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,14,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,24,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,6,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,1,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,19,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,17,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,10,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,12,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,14,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,24,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,6,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,1,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,19,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,17,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,10,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,12,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,14,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,24,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,6,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,1,7
1_clip_003,212,0.561961,0.000444,0.658781,0.122403,19,7
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,17,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,10,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,12,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,14,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,24,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,6,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,1,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,19,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,17,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,10,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,12,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,14,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,24,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,6,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,1,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,19,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,17,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,10,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,12,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,14,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,24,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,6,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,1,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,19,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,17,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,10,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,12,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,14,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,24,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,6,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,1,1
1_clip_004,161,0.652352,0.188944,0.719422,0.564028,19,1
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,17,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,10,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,12,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,14,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,24,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,6,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,1,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,19,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,17,2
1_clip_004,161,0.908313,0.001347,0.999484,0.292167,10,2
